,date,month,hour,values_2023,values_2022,values_2021,values_2020,values_2019,values_2018
364,16.0,1.0,4.0,3.2,169.0,334.8,500.6,666.4,832.2
365,16.0,1.0,5.0,6.4,168.8,331.2,493.6,656.0,818.4
366,16.0,1.0,6.0,140.2,240.5,340.8,441.1,541.4,641.7
367,16.0,1.0,7.0,185.2,259.8,334.4,409.0,483.6,558.2
368,16.0,1.0,8.0,211.4,276.5,341.6,406.7,471.8,536.9
369,16.0,1.0,9.0,205.8,272.3,338.8,405.3,471.8,538.3
370,16.0,1.0,10.0,189.4,264.5,339.6,414.7,489.8,564.9
371,16.0,1.0,11.0,167.0,256.7,346.4,436.1,525.8,615.5
372,16.0,1.0,12.0,171.8,250.7,329.6,408.5,487.4,566.3
373,16.0,1.0,13.0,167.8,249.3,330.8,412.3,493.8,575.3
374,16.0,1.0,14.0,171.4,252.7,334.0,415.3,496.6,577.9
375,16.0,1.0,15.0,166.8,243.6,320.4,397.2,474.0,550.8
376,16.0,1.0,16.0,127.4,225.7,324.0,422.3,520.6,618.9
377,16.0,1.0,17.0,3.8,170.5,337.2,503.9,670.6,837.3
378,16.0,1.0,18.0,3.0,164.1,325.2,486.3,647.4,808.5
379,16.0,1.0,19.0,3.2,163.6,324.0,484.4,644.8,805.2
380,16.0,1.0,20.0,8.8,174.0,339.2,504.4,669.6,834.8
381,16.0,1.0,21.0,11.2,175.4,339.6,503.8,668.0,832.2
382,16.0,1.0,22.0,7.2,178.2,349.2,520.2,691.2,862.2
383,16.0,1.0,23.0,3.4,177.9,352.4,526.9,701.4,875.9
384,17.0,1.0,0.0,4.0,172.8,341.6,510.4,679.2,848.0
385,17.0,1.0,1.0,3.8,169.1,334.4,499.7,665.0,830.3
386,17.0,1.0,2.0,3.6,176.2,348.8,521.4,694.0,866.6
387,17.0,1.0,3.0,3.0,182.3,361.6,540.9,720.2,899.5
388,17.0,1.0,4.0,20.4,180.8,341.2,501.6,662.0,822.4
389,17.0,1.0,5.0,155.4,246.9,338.4,429.9,521.4,612.9
390,17.0,1.0,6.0,183.4,274.9,366.4,457.9,549.4,640.9
391,17.0,1.0,7.0,186.6,279.3,372.0,464.7,557.4,650.1
392,17.0,1.0,8.0,211.6,272.8,334.0,395.2,456.4,517.6
393,17.0,1.0,9.0,178.2,254.9,331.6,408.3,485.0,561.7
394,17.0,1.0,10.0,177.4,254.9,332.4,409.9,487.4,564.9
395,17.0,1.0,11.0,177.2,251.0,324.8,398.6,472.4,546.2
396,17.0,1.0,12.0,188.6,258.9,329.2,399.5,469.8,540.1
397,17.0,1.0,13.0,183.0,260.5,338.0,415.5,493.0,570.5
398,17.0,1.0,14.0,192.2,265.9,339.6,413.3,487.0,560.7
399,17.0,1.0,15.0,171.4,251.5,331.6,411.7,491.8,571.9
400,17.0,1.0,16.0,168.4,252.2,336.0,419.8,503.6,587.4
401,17.0,1.0,17.0,179.0,253.1,327.2,401.3,475.4,549.5
402,17.0,1.0,18.0,182.0,255.6,329.2,402.8,476.4,550.0
403,17.0,1.0,19.0,157.4,242.9,328.4,413.9,499.4,584.9
404,17.0,1.0,20.0,10.2,170.5,330.8,491.1,651.4,811.7
405,17.0,1.0,21.0,8.0,177.4,346.8,516.2,685.6,855.0
406,17.0,1.0,22.0,14.2,159.1,304.0,448.9,593.8,738.7
407,17.0,1.0,23.0,55.2,118.0,180.8,243.6,306.4,369.2
408,18.0,1.0,0.0,167.6,95.2,22.8,-49.6,-122.0,-194.4
409,18.0,1.0,1.0,180.4,99.2,18.0,-63.2,-144.4,-225.6
410,18.0,1.0,2.0,177.2,98.0,18.8,-60.4,-139.6,-218.8
411,18.0,1.0,3.0,193.6,108.4,23.2,-62.0,-147.2,-232.4
412,18.0,1.0,4.0,191.2,107.6,24.0,-59.6,-143.2,-226.8
413,18.0,1.0,5.0,187.0,105.7,24.4,-56.9,-138.2,-219.5
414,18.0,1.0,6.0,167.4,97.3,27.2,-42.9,-113.0,-183.1
415,18.0,1.0,7.0,169.2,97.4,25.6,-46.2,-118.0,-189.8
416,18.0,1.0,8.0,183.2,102.2,21.2,-59.8,-140.8,-221.8
417,18.0,1.0,9.0,168.0,95.6,23.2,-49.2,-121.6,-194.0
418,18.0,1.0,10.0,186.8,105.2,23.6,-58.0,-139.6,-221.2
419,18.0,1.0,11.0,160.6,94.7,28.8,-37.1,-103.0,-168.9
420,18.0,1.0,12.0,178.0,103.2,28.4,-46.4,-121.2,-196.0
421,18.0,1.0,13.0,173.6,100.4,27.2,-46.0,-119.2,-192.4
422,18.0,1.0,14.0,189.0,152.9,116.8,80.7,44.6,8.5
423,18.0,1.0,15.0,183.2,212.6,242.0,271.4,300.8,330.2
424,18.0,1.0,16.0,191.6,218.2,244.8,271.4,298.0,324.6
425,18.0,1.0,17.0,191.4,209.1,226.8,244.5,262.2,279.9
426,18.0,1.0,18.0,188.6,205.5,222.4,239.3,256.2,273.1
427,18.0,1.0,19.0,182.6,209.7,236.8,263.9,291.0,318.1
428,18.0,1.0,20.0,171.8,201.3,230.8,260.3,289.8,319.3
429,18.0,1.0,21.0,177.4,197.3,217.2,237.1,257.0,276.9
430,18.0,1.0,22.0,172.6,199.9,227.2,254.5,281.8,309.1
431,18.0,1.0,23.0,175.6,200.4,225.2,250.0,274.8,299.6
432,19.0,1.0,0.0,180.6,211.5,242.4,273.3,304.2,335.1
433,19.0,1.0,1.0,192.6,230.9,269.2,307.5,345.8,384.1
434,19.0,1.0,2.0,178.8,205.6,232.4,259.2,286.0,312.8
435,19.0,1.0,3.0,170.2,196.9,223.6,250.3,277.0,303.7
436,19.0,1.0,4.0,175.4,198.9,222.4,245.9,269.4,292.9
437,19.0,1.0,5.0,187.8,211.1,234.4,257.7,281.0,304.3
438,19.0,1.0,6.0,186.4,206.0,225.6,245.2,264.8,284.4
439,19.0,1.0,7.0,187.4,216.3,245.2,274.1,303.0,331.9
440,19.0,1.0,8.0,179.6,212.4,245.2,278.0,310.8,343.6
441,19.0,1.0,9.0,174.6,204.1,233.6,263.1,292.6,322.1
442,19.0,1.0,10.0,190.6,221.5,252.4,283.3,314.2,345.1
443,19.0,1.0,11.0,183.2,212.0,240.8,269.6,298.4,327.2
444,19.0,1.0,12.0,175.4,221.9,268.4,314.9,361.4,407.9
445,19.0,1.0,13.0,170.2,215.7,261.2,306.7,352.2,397.7
446,19.0,1.0,14.0,145.2,177.8,210.4,243.0,275.6,308.2
447,19.0,1.0,15.0,12.8,148.2,283.6,419.0,554.4,689.8
448,19.0,1.0,16.0,4.0,159.0,314.0,469.0,624.0,779.0
449,19.0,1.0,17.0,8.8,170.2,331.6,493.0,654.4,815.8
450,19.0,1.0,18.0,7.8,171.3,334.8,498.3,661.8,825.3
451,19.0,1.0,19.0,8.2,173.3,338.4,503.5,668.6,833.7
452,19.0,1.0,20.0,9.2,173.4,337.6,501.8,666.0,830.2
453,19.0,1.0,21.0,4.2,170.5,336.8,503.1,669.4,835.7
454,19.0,1.0,22.0,4.0,167.8,331.6,495.4,659.2,823.0
455,19.0,1.0,23.0,5.0,169.9,334.8,499.7,664.6,829.5
456,20.0,1.0,0.0,32.4,184.2,336.0,487.8,639.6,791.4
457,20.0,1.0,1.0,154.0,244.0,334.0,424.0,514.0,604.0
458,20.0,1.0,2.0,175.8,255.1,334.4,413.7,493.0,572.3
459,20.0,1.0,3.0,182.8,257.2,331.6,406.0,480.4,554.8
460,20.0,1.0,4.0,203.8,268.5,333.2,397.9,462.6,527.3
461,20.0,1.0,5.0,204.8,270.4,336.0,401.6,467.2,532.8
462,20.0,1.0,6.0,202.6,266.1,329.6,393.1,456.6,520.1
463,20.0,1.0,7.0,201.0,263.9,326.8,389.7,452.6,515.5
464,20.0,1.0,8.0,201.8,266.7,331.6,396.5,461.4,526.3
465,20.0,1.0,9.0,210.4,276.4,342.4,408.4,474.4,540.4
466,20.0,1.0,10.0,201.0,254.7,308.4,362.1,415.8,469.5
467,20.0,1.0,11.0,215.6,263.2,310.8,358.4,406.0,453.6
468,20.0,1.0,12.0,204.6,121.9,39.2,-43.5,-126.2,-208.9
469,20.0,1.0,13.0,202.0,107.4,12.8,-81.8,-176.4,-271.0
470,20.0,1.0,14.0,211.8,112.1,12.4,-87.3,-187.0,-286.7
471,20.0,1.0,15.0,206.8,111.0,15.2,-80.6,-176.4,-272.2
472,20.0,1.0,16.0,164.4,91.4,18.4,-54.6,-127.6,-200.6
473,20.0,1.0,17.0,9.4,14.5,19.6,24.7,29.8,34.9
474,20.0,1.0,18.0,8.2,14.5,20.8,27.1,33.4,39.7
475,20.0,1.0,19.0,4.8,10.8,16.8,22.8,28.8,34.8
476,20.0,1.0,20.0,2.8,10.2,17.6,25.0,32.4,39.8
477,20.0,1.0,21.0,8.6,110.9,213.2,315.5,417.8,520.1
478,20.0,1.0,22.0,107.0,203.3,299.6,395.9,492.2,588.5
479,20.0,1.0,23.0,207.4,256.7,306.0,355.3,404.6,453.9
480,21.0,1.0,0.0,209.2,262.0,314.8,367.6,420.4,473.2
481,21.0,1.0,1.0,203.2,264.0,324.8,385.6,446.4,507.2
482,21.0,1.0,2.0,90.4,207.2,324.0,440.8,557.6,674.4
483,21.0,1.0,3.0,14.4,166.4,318.4,470.4,622.4,774.4
484,21.0,1.0,4.0,46.0,181.6,317.2,452.8,588.4,724.0
485,21.0,1.0,5.0,67.0,189.9,312.8,435.7,558.6,681.5
486,21.0,1.0,6.0,211.0,260.5,310.0,359.5,409.0,458.5
487,21.0,1.0,7.0,206.8,259.2,311.6,364.0,416.4,468.8
488,21.0,1.0,8.0,214.8,262.0,309.2,356.4,403.6,450.8
489,21.0,1.0,9.0,214.4,260.0,305.6,351.2,396.8,442.4
490,21.0,1.0,10.0,209.0,256.3,303.6,350.9,398.2,445.5
491,21.0,1.0,11.0,203.0,254.1,305.2,356.3,407.4,458.5
492,21.0,1.0,12.0,199.0,251.9,304.8,357.7,410.6,463.5
493,21.0,1.0,13.0,198.0,254.0,310.0,366.0,422.0,478.0
494,21.0,1.0,14.0,200.6,251.9,303.2,354.5,405.8,457.1
495,21.0,1.0,15.0,201.6,257.0,312.4,367.8,423.2,478.6
496,21.0,1.0,16.0,175.8,259.5,343.2,426.9,510.6,594.3
497,21.0,1.0,17.0,8.6,159.7,310.8,461.9,613.0,764.1
498,21.0,1.0,18.0,3.4,158.9,314.4,469.9,625.4,780.9
499,21.0,1.0,19.0,3.2,159.6,316.0,472.4,628.8,785.2
500,21.0,1.0,20.0,3.8,161.1,318.4,475.7,633.0,790.3
501,21.0,1.0,21.0,3.6,160.0,316.4,472.8,629.2,785.6
502,21.0,1.0,22.0,10.4,165.4,320.4,475.4,630.4,785.4
503,21.0,1.0,23.0,11.0,175.3,339.6,503.9,668.2,832.5
504,22.0,1.0,0.0,3.8,161.7,319.6,477.5,635.4,793.3
505,22.0,1.0,1.0,6.0,163.0,320.0,477.0,634.0,791.0
506,22.0,1.0,2.0,5.2,161.4,317.6,473.8,630.0,786.2
507,22.0,1.0,3.0,6.6,159.3,312.0,464.7,617.4,770.1
508,22.0,1.0,4.0,5.0,157.7,310.4,463.1,615.8,768.5
509,22.0,1.0,5.0,3.6,158.8,314.0,469.2,624.4,779.6
510,22.0,1.0,6.0,3.2,156.4,309.6,462.8,616.0,769.2
511,22.0,1.0,7.0,6.8,157.8,308.8,459.8,610.8,761.8
512,22.0,1.0,8.0,8.0,151.6,295.2,438.8,582.4,726.0
513,22.0,1.0,9.0,5.2,156.6,308.0,459.4,610.8,762.2
514,22.0,1.0,10.0,3.8,156.1,308.4,460.7,613.0,765.3
515,22.0,1.0,11.0,3.8,158.9,314.0,469.1,624.2,779.3
516,22.0,1.0,12.0,6.8,169.8,332.8,495.8,658.8,821.8
517,22.0,1.0,13.0,6.8,160.6,314.4,468.2,622.0,775.8
518,22.0,1.0,14.0,3.8,160.1,316.4,472.7,629.0,785.3
519,22.0,1.0,15.0,2.8,167.4,332.0,496.6,661.2,825.8
520,22.0,1.0,16.0,5.6,169.4,333.2,497.0,660.8,824.6
521,22.0,1.0,17.0,9.2,169.4,329.6,489.8,650.0,810.2
522,22.0,1.0,18.0,6.8,167.6,328.4,489.2,650.0,810.8
523,22.0,1.0,19.0,7.0,170.1,333.2,496.3,659.4,822.5
524,22.0,1.0,20.0,6.0,168.4,330.8,493.2,655.6,818.0
525,22.0,1.0,21.0,4.6,165.7,326.8,487.9,649.0,810.1
526,22.0,1.0,22.0,4.2,164.9,325.6,486.3,647.0,807.7
527,22.0,1.0,23.0,4.8,167.4,330.0,492.6,655.2,817.8
528,23.0,1.0,0.0,7.8,174.3,340.8,507.3,673.8,840.3
529,23.0,1.0,1.0,5.8,165.1,324.4,483.7,643.0,802.3
530,23.0,1.0,2.0,10.4,171.0,331.6,492.2,652.8,813.4
531,23.0,1.0,3.0,8.0,170.0,332.0,494.0,656.0,818.0
532,23.0,1.0,4.0,4.4,165.6,326.8,488.0,649.2,810.4
533,23.0,1.0,5.0,11.4,171.7,332.0,492.3,652.6,812.9
534,23.0,1.0,6.0,12.2,173.3,334.4,495.5,656.6,817.7
535,23.0,1.0,7.0,12.2,173.3,334.4,495.5,656.6,817.7
536,23.0,1.0,8.0,165.8,252.3,338.8,425.3,511.8,598.3
537,23.0,1.0,9.0,194.8,265.6,336.4,407.2,478.0,548.8
538,23.0,1.0,10.0,212.2,269.7,327.2,384.7,442.2,499.7
539,23.0,1.0,11.0,200.8,262.4,324.0,385.6,447.2,508.8
540,23.0,1.0,12.0,215.0,270.5,326.0,381.5,437.0,492.5
541,23.0,1.0,13.0,208.8,270.4,332.0,393.6,455.2,516.8
542,23.0,1.0,14.0,205.4,269.1,332.8,396.5,460.2,523.9
543,23.0,1.0,15.0,160.8,254.2,347.6,441.0,534.4,627.8
544,23.0,1.0,16.0,12.4,195.4,378.4,561.4,744.4,927.4
545,23.0,1.0,17.0,10.8,177.8,344.8,511.8,678.8,845.8
546,23.0,1.0,18.0,8.0,175.4,342.8,510.2,677.6,845.0
547,23.0,1.0,19.0,5.6,172.8,340.0,507.2,674.4,841.6
548,23.0,1.0,20.0,6.6,170.9,335.2,499.5,663.8,828.1
549,23.0,1.0,21.0,9.8,170.5,331.2,491.9,652.6,813.3
550,23.0,1.0,22.0,5.2,170.6,336.0,501.4,666.8,832.2
551,23.0,1.0,23.0,4.8,177.0,349.2,521.4,693.6,865.8
552,24.0,1.0,0.0,4.2,162.7,321.2,479.7,638.2,796.7
553,24.0,1.0,1.0,8.2,165.3,322.4,479.5,636.6,793.7
554,24.0,1.0,2.0,10.6,169.7,328.8,487.9,647.0,806.1
555,24.0,1.0,3.0,6.8,168.8,330.8,492.8,654.8,816.8
556,24.0,1.0,4.0,35.0,182.3,329.6,476.9,624.2,771.5
557,24.0,1.0,5.0,179.4,257.5,335.6,413.7,491.8,569.9
558,24.0,1.0,6.0,202.2,268.3,334.4,400.5,466.6,532.7
559,24.0,1.0,7.0,197.6,268.2,338.8,409.4,480.0,550.6
560,24.0,1.0,8.0,196.0,264.2,332.4,400.6,468.8,537.0
561,24.0,1.0,9.0,187.2,261.2,335.2,409.2,483.2,557.2
562,24.0,1.0,10.0,41.6,191.0,340.4,489.8,639.2,788.6
563,24.0,1.0,11.0,4.6,173.9,343.2,512.5,681.8,851.1
564,24.0,1.0,12.0,5.4,174.5,343.6,512.7,681.8,850.9
565,24.0,1.0,13.0,5.8,173.3,340.8,508.3,675.8,843.3
566,24.0,1.0,14.0,7.4,170.9,334.4,497.9,661.4,824.9
567,24.0,1.0,15.0,8.4,175.8,343.2,510.6,678.0,845.4
568,24.0,1.0,16.0,6.4,178.4,350.4,522.4,694.4,866.4
569,24.0,1.0,17.0,10.0,179.8,349.6,519.4,689.2,859.0
570,24.0,1.0,18.0,13.8,171.9,330.0,488.1,646.2,804.3
571,24.0,1.0,19.0,68.8,200.2,331.6,463.0,594.4,725.8
572,24.0,1.0,20.0,179.8,258.7,337.6,416.5,495.4,574.3
573,24.0,1.0,21.0,191.6,264.2,336.8,409.4,482.0,554.6
574,24.0,1.0,22.0,179.4,254.9,330.4,405.9,481.4,556.9
575,24.0,1.0,23.0,178.0,254.2,330.4,406.6,482.8,559.0
576,25.0,1.0,0.0,113.2,223.6,334.0,444.4,554.8,665.2
577,25.0,1.0,1.0,11.2,169.4,327.6,485.8,644.0,802.2
578,25.0,1.0,2.0,51.2,186.6,322.0,457.4,592.8,728.2
579,25.0,1.0,3.0,153.4,238.7,324.0,409.3,494.6,579.9
580,25.0,1.0,4.0,158.6,242.7,326.8,410.9,495.0,579.1
581,25.0,1.0,5.0,173.0,252.3,331.6,410.9,490.2,569.5
582,25.0,1.0,6.0,166.6,254.1,341.6,429.1,516.6,604.1
583,25.0,1.0,7.0,183.6,260.0,336.4,412.8,489.2,565.6
584,25.0,1.0,8.0,195.6,262.4,329.2,396.0,462.8,529.6
585,25.0,1.0,9.0,203.8,266.7,329.6,392.5,455.4,518.3
586,25.0,1.0,10.0,191.2,258.8,326.4,394.0,461.6,529.2
587,25.0,1.0,11.0,211.4,273.1,334.8,396.5,458.2,519.9
588,25.0,1.0,12.0,202.2,208.1,214.0,219.9,225.8,231.7
589,25.0,1.0,13.0,192.2,109.3,26.4,-56.5,-139.4,-222.3
590,25.0,1.0,14.0,198.6,113.3,28.0,-57.3,-142.6,-227.9
591,25.0,1.0,15.0,187.8,216.3,244.8,273.3,301.8,330.3
592,25.0,1.0,16.0,187.8,271.9,356.0,440.1,524.2,608.3
593,25.0,1.0,17.0,194.8,278.8,362.8,446.8,530.8,614.8
594,25.0,1.0,18.0,180.0,263.0,346.0,429.0,512.0,595.0
595,25.0,1.0,19.0,192.0,246.0,300.0,354.0,408.0,462.0
596,25.0,1.0,20.0,192.4,269.6,346.8,424.0,501.2,578.4
597,25.0,1.0,21.0,187.6,265.6,343.6,421.6,499.6,577.6
598,25.0,1.0,22.0,177.8,260.3,342.8,425.3,507.8,590.3
599,25.0,1.0,23.0,167.0,254.9,342.8,430.7,518.6,606.5
600,26.0,1.0,0.0,161.2,255.4,349.6,443.8,538.0,632.2
601,26.0,1.0,1.0,167.2,254.2,341.2,428.2,515.2,602.2
602,26.0,1.0,2.0,163.4,250.3,337.2,424.1,511.0,597.9
603,26.0,1.0,3.0,164.4,251.8,339.2,426.6,514.0,601.4
604,26.0,1.0,4.0,166.6,250.7,334.8,418.9,503.0,587.1
605,26.0,1.0,5.0,183.6,263.0,342.4,421.8,501.2,580.6
606,26.0,1.0,6.0,187.8,267.5,347.2,426.9,506.6,586.3
607,26.0,1.0,7.0,177.8,258.3,338.8,419.3,499.8,580.3
608,26.0,1.0,8.0,183.8,262.1,340.4,418.7,497.0,575.3
609,26.0,1.0,9.0,170.8,259.0,347.2,435.4,523.6,611.8
610,26.0,1.0,10.0,166.6,265.9,365.2,464.5,563.8,663.1
611,26.0,1.0,11.0,151.6,261.8,372.0,482.2,592.4,702.6
612,26.0,1.0,12.0,55.2,201.2,347.2,493.2,639.2,785.2
613,26.0,1.0,13.0,2.6,174.5,346.4,518.3,690.2,862.1
614,26.0,1.0,14.0,3.2,174.2,345.2,516.2,687.2,858.2
615,26.0,1.0,15.0,2.6,173.1,343.6,514.1,684.6,855.1
616,26.0,1.0,16.0,2.4,178.0,353.6,529.2,704.8,880.4
617,26.0,1.0,17.0,3.4,178.9,354.4,529.9,705.4,880.9
618,26.0,1.0,18.0,3.0,174.3,345.6,516.9,688.2,859.5
619,26.0,1.0,19.0,3.0,171.1,339.2,507.3,675.4,843.5
620,26.0,1.0,20.0,5.0,181.7,358.4,535.1,711.8,888.5
621,26.0,1.0,21.0,8.8,174.6,340.4,506.2,672.0,837.8
622,26.0,1.0,22.0,7.8,173.9,340.0,506.1,672.2,838.3
623,26.0,1.0,23.0,8.2,173.5,338.8,504.1,669.4,834.7
624,27.0,1.0,0.0,8.2,175.7,343.2,510.7,678.2,845.7
625,27.0,1.0,1.0,5.4,176.1,346.8,517.5,688.2,858.9
626,27.0,1.0,2.0,87.2,215.2,343.2,471.2,599.2,727.2
627,27.0,1.0,3.0,177.8,260.9,344.0,427.1,510.2,593.3
628,27.0,1.0,4.0,202.0,273.2,344.4,415.6,486.8,558.0
629,27.0,1.0,5.0,203.2,272.6,342.0,411.4,480.8,550.2
630,27.0,1.0,6.0,199.4,270.7,342.0,413.3,484.6,555.9
631,27.0,1.0,7.0,206.4,266.4,326.4,386.4,446.4,506.4
632,27.0,1.0,8.0,216.4,247.6,278.8,310.0,341.2,372.4
633,27.0,1.0,9.0,213.4,228.3,243.2,258.1,273.0,287.9
634,27.0,1.0,10.0,208.0,217.2,226.4,235.6,244.8,254.0
635,27.0,1.0,11.0,182.8,205.0,227.2,249.4,271.6,293.8
636,27.0,1.0,12.0,189.8,211.7,233.6,255.5,277.4,299.3
637,27.0,1.0,13.0,183.2,205.8,228.4,251.0,273.6,296.2
638,27.0,1.0,14.0,190.6,210.1,229.6,249.1,268.6,288.1
639,27.0,1.0,15.0,189.8,213.9,238.0,262.1,286.2,310.3
640,27.0,1.0,16.0,183.2,210.0,236.8,263.6,290.4,317.2
641,27.0,1.0,17.0,196.4,222.4,248.4,274.4,300.4,326.4
642,27.0,1.0,18.0,207.2,238.6,270.0,301.4,332.8,364.2
643,27.0,1.0,19.0,193.0,224.3,255.6,286.9,318.2,349.5
644,27.0,1.0,20.0,190.6,239.3,288.0,336.7,385.4,434.1
645,27.0,1.0,21.0,195.4,264.5,333.6,402.7,471.8,540.9
646,27.0,1.0,22.0,196.4,270.8,345.2,419.6,494.0,568.4
647,27.0,1.0,23.0,177.2,262.4,347.6,432.8,518.0,603.2
648,28.0,1.0,0.0,8.2,174.9,341.6,508.3,675.0,841.7
649,28.0,1.0,1.0,6.2,175.3,344.4,513.5,682.6,851.7
650,28.0,1.0,2.0,10.0,176.6,343.2,509.8,676.4,843.0
651,28.0,1.0,3.0,7.0,176.3,345.6,514.9,684.2,853.5
652,28.0,1.0,4.0,4.0,175.8,347.6,519.4,691.2,863.0
653,28.0,1.0,5.0,40.0,198.6,357.2,515.8,674.4,833.0
654,28.0,1.0,6.0,166.8,251.4,336.0,420.6,505.2,589.8
655,28.0,1.0,7.0,163.0,116.7,70.4,24.1,-22.2,-68.5
656,28.0,1.0,8.0,168.4,93.4,18.4,-56.6,-131.6,-206.6
657,28.0,1.0,9.0,165.8,93.3,20.8,-51.7,-124.2,-196.7
658,28.0,1.0,10.0,156.6,88.1,19.6,-48.9,-117.4,-185.9
659,28.0,1.0,11.0,162.6,91.7,20.8,-50.1,-121.0,-191.9
660,28.0,1.0,12.0,167.6,91.6,15.6,-60.4,-136.4,-212.4
661,28.0,1.0,13.0,159.2,87.4,15.6,-56.2,-128.0,-199.8
662,28.0,1.0,14.0,154.2,87.1,20.0,-47.1,-114.2,-181.3
663,28.0,1.0,15.0,167.6,105.4,43.2,-19.0,-81.2,-143.4
664,28.0,1.0,16.0,152.6,112.5,72.4,32.3,-7.8,-47.9
665,28.0,1.0,17.0,2.6,122.5,242.4,362.3,482.2,602.1
666,28.0,1.0,18.0,3.8,40.5,77.2,113.9,150.6,187.3
667,28.0,1.0,19.0,6.6,16.9,27.2,37.5,47.8,58.1
668,28.0,1.0,20.0,8.4,14.0,19.6,25.2,30.8,36.4
669,28.0,1.0,21.0,9.8,10.9,12.0,13.1,14.2,15.3
670,28.0,1.0,22.0,7.0,10.9,14.8,18.7,22.6,26.5
671,28.0,1.0,23.0,3.8,9.1,14.4,19.7,25.0,30.3
672,29.0,1.0,0.0,2.6,9.5,16.4,23.3,30.2,37.1
673,29.0,1.0,1.0,4.8,9.0,13.2,17.4,21.6,25.8
674,29.0,1.0,2.0,5.0,9.3,13.6,17.9,22.2,26.5
675,29.0,1.0,3.0,4.4,8.4,12.4,16.4,20.4,24.4
676,29.0,1.0,4.0,5.0,8.7,12.4,16.1,19.8,23.5
677,29.0,1.0,5.0,3.6,6.2,8.8,11.4,14.0,16.6
678,29.0,1.0,6.0,6.0,7.2,8.4,9.6,10.8,12.0
679,29.0,1.0,7.0,9.0,7.5,6.0,4.5,3.0,1.5
680,29.0,1.0,8.0,6.6,7.9,9.2,10.5,11.8,13.1
681,29.0,1.0,9.0,3.8,120.7,237.6,354.5,471.4,588.3
682,29.0,1.0,10.0,2.8,152.0,301.2,450.4,599.6,748.8
683,29.0,1.0,11.0,3.0,146.3,289.6,432.9,576.2,719.5
684,29.0,1.0,12.0,4.4,143.8,283.2,422.6,562.0,701.4
685,29.0,1.0,13.0,5.2,144.0,282.8,421.6,560.4,699.2
686,29.0,1.0,14.0,7.6,142.4,277.2,412.0,546.8,681.6
687,29.0,1.0,15.0,2.6,139.3,276.0,412.7,549.4,686.1
688,29.0,1.0,16.0,3.2,140.4,277.6,414.8,552.0,689.2
689,29.0,1.0,17.0,4.8,140.8,276.8,412.8,548.8,684.8
690,29.0,1.0,18.0,10.4,150.0,289.6,429.2,568.8,708.4
691,29.0,1.0,19.0,7.8,155.7,303.6,451.5,599.4,747.3
692,29.0,1.0,20.0,3.8,52.1,100.4,148.7,197.0,245.3
693,29.0,1.0,21.0,3.0,7.9,12.8,17.7,22.6,27.5
694,29.0,1.0,22.0,3.0,4.7,6.4,8.1,9.8,11.5
695,29.0,1.0,23.0,5.0,6.1,7.2,8.3,9.4,10.5
696,30.0,1.0,0.0,7.8,7.9,8.0,8.1,8.2,8.3
697,30.0,1.0,1.0,10.6,8.1,5.6,3.1,0.6,-1.9
698,30.0,1.0,2.0,9.0,7.7,6.4,5.1,3.8,2.5
699,30.0,1.0,3.0,5.8,6.1,6.4,6.7,7.0,7.3
700,30.0,1.0,4.0,4.8,5.8,6.8,7.8,8.8,9.8
701,30.0,1.0,5.0,153.0,79.7,6.4,-66.9,-140.2,-213.5
702,30.0,1.0,6.0,184.0,95.6,7.2,-81.2,-169.6,-258.0
703,30.0,1.0,7.0,170.4,89.0,7.6,-73.8,-155.2,-236.6
704,30.0,1.0,8.0,78.0,43.4,8.8,-25.8,-60.4,-95.0
705,30.0,1.0,9.0,8.6,10.1,11.6,13.1,14.6,16.1
706,30.0,1.0,10.0,8.4,9.4,10.4,11.4,12.4,13.4
707,30.0,1.0,11.0,7.2,12.0,16.8,21.6,26.4,31.2
708,30.0,1.0,12.0,7.4,14.3,21.2,28.1,35.0,41.9
709,30.0,1.0,13.0,5.6,11.4,17.2,23.0,28.8,34.6
710,30.0,1.0,14.0,5.4,9.3,13.2,17.1,21.0,24.9
711,30.0,1.0,15.0,6.2,8.1,10.0,11.9,13.8,15.7
712,30.0,1.0,16.0,5.8,7.1,8.4,9.7,11.0,12.3
713,30.0,1.0,17.0,9.2,8.4,7.6,6.8,6.0,5.2
714,30.0,1.0,18.0,11.0,9.5,8.0,6.5,5.0,3.5
715,30.0,1.0,19.0,10.0,9.0,8.0,7.0,6.0,5.0
716,30.0,1.0,20.0,6.0,7.4,8.8,10.2,11.6,13.0
717,30.0,1.0,21.0,7.2,7.4,7.6,7.8,8.0,8.2
718,30.0,1.0,22.0,6.8,7.2,7.6,8.0,8.4,8.8
719,30.0,1.0,23.0,7.8,7.5,7.2,6.9,6.6,6.3
720,31.0,1.0,0.0,13.0,10.1,7.2,4.3,1.4,-1.5
721,31.0,1.0,1.0,6.6,7.1,7.6,8.1,8.6,9.1
722,31.0,1.0,2.0,5.4,5.9,6.4,6.9,7.4,7.9
723,31.0,1.0,3.0,3.8,4.9,6.0,7.1,8.2,9.3
724,31.0,1.0,4.0,7.4,7.3,7.2,7.1,7.0,6.9
725,31.0,1.0,5.0,82.2,43.9,5.6,-32.7,-71.0,-109.3
726,31.0,1.0,6.0,192.4,100.0,7.6,-84.8,-177.2,-269.6
727,31.0,1.0,7.0,208.4,107.8,7.2,-93.4,-194.0,-294.6
